No_At: 63 
Abbrv: MEM Obj_Id: 85.4.31 Name: Member Lower-B: 1 Upper-B: 1024 No-Rec: 0 Syntax: 1 ACL: 0 Ind-Lev: 0 Phon: 0 
Abbrv: MK Obj_Id: 43.12.2.1107.1.3.4.0 Name: Master-Knowledge Lower-B: 1 Upper-B: 1024 No-Rec: 1 Syntax: 1 ACL: 0 Ind-Lev: 0 Phon: 0 
Abbrv: MMS Obj_Id: 86.5.2.5 Name: MHS-Message-Store Lower-B: 1 Upper-B: 1024 No-Rec: 1 Syntax: 1 ACL: 0 Ind-Lev: 0 Phon: 0 
Abbrv: MOA Obj_Id: 86.5.2.6 Name: MHS-OR-Address Lower-B: 1 Upper-B: 2564 No-Rec: 0 Syntax: 101 ACL: 0 Ind-Lev: 0 Phon: 0 
Abbrv: MPD Obj_Id: 86.5.2.7 Name: MHS-Pref.-Deliv.-Meth. Lower-B: 0 Upper-B: 10 No-Rec: 1 Syntax: 103 ACL: 0 Ind-Lev: 0 Phon: 0 
Abbrv: MSA Obj_Id: 86.5.2.8 Name: MHS-Supp.-Autom.-Action Lower-B: 1 Upper-B: 28 No-Rec: 4 Syntax: 2 ACL: 0 Ind-Lev: 0 Phon: 0 
Abbrv: MSC Obj_Id: 86.5.2.9 Name: MHS-Supp.-Content-Types Lower-B: 1 Upper-B: 28 No-Rec: 4 Syntax: 2 ACL: 0 Ind-Lev: 0 Phon: 0 
Abbrv: MSO Obj_Id: 86.5.2.10 Name: MHS-Supp.-Optional-Attr. Lower-B: 1 Upper-B: 28 No-Rec: 0 Syntax: 2 ACL: 0 Ind-Lev: 0 Phon: 0 
Abbrv: O Obj_Id: 85.4.10 Name: Organization-Name Lower-B: 1 Upper-B: 64 No-Rec: 2 Syntax: 4 ACL: 0 Ind-Lev: 1 Phon: 1 
Abbrv: OCL Obj_Id: 85.4.0 Name: Object-Class Lower-B: 1 Upper-B: 28 No-Rec: 0 Syntax: 2 ACL: 0 Ind-Lev: 1 Phon: 0 
Abbrv: OCT Obj_Id: 43.12.2.1107.1.3.4.5 Name: Object-Class-Table Lower-B: 1 Upper-B: 397 No-Rec: 0 Syntax: 5 ACL: 0 Ind-Lev: 0 Phon: 0 
Abbrv: OU Obj_Id: 85.4.11 Name: Org.-Unit-Name Lower-B: 1 Upper-B: 64 No-Rec: 2 Syntax: 4 ACL: 0 Ind-Lev: 1 Phon: 1 
Abbrv: OWN Obj_Id: 85.4.32 Name: Owner Lower-B: 1 Upper-B: 1024 No-Rec: 0 Syntax: 1 ACL: 0 Ind-Lev: 0 Phon: 0 
Abbrv: PA Obj_Id: 85.4.16 Name: Postal-Address Lower-B: 1 Upper-B: 180 No-Rec: 2 Syntax: 1001 ACL: 1 Ind-Lev: 0 Phon: 1 
Abbrv: PC Obj_Id: 85.4.17 Name: Postal-Code Lower-B: 1 Upper-B: 40 No-Rec: 2 Syntax: 4 ACL: 0 Ind-Lev: 0 Phon: 1 
Abbrv: PDM Obj_Id: 85.4.28 Name: Preferred-Delivery-Meth. Lower-B: 0 Upper-B: 10 No-Rec: 1 Syntax: 1005 ACL: 0 Ind-Lev: 0 Phon: 0 
Abbrv: PDO Obj_Id: 85.4.19 Name: Phys.-Deliv.-Office-Name Lower-B: 1 Upper-B: 128 No-Rec: 2 Syntax: 4 ACL: 0 Ind-Lev: 0 Phon: 1 
Abbrv: PN Obj_Id: 43.12.2.1107.1.3.4.15 Name: Principal-Name Lower-B: 1 Upper-B: 1024 No-Rec: 1 Syntax: 5 ACL: 0 Ind-Lev: 0 Phon: 0 
Abbrv: POB Obj_Id: 85.4.18 Name: Post-Office-Box Lower-B: 1 Upper-B: 40 No-Rec: 2 Syntax: 4 ACL: 0 Ind-Lev: 0 Phon: 1 
Abbrv: PSA Obj_Id: 85.4.29 Name: Presentation-Address Lower-B: 1 Upper-B: 268 No-Rec: 1 Syntax: 1006 ACL: 0 Ind-Lev: 0 Phon: 0 
Abbrv: RA Obj_Id: 85.4.26 Name: Registered-Address Lower-B: 1 Upper-B: 180 No-Rec: 2 Syntax: 1001 ACL: 0 Ind-Lev: 0 Phon: 1 
Abbrv: RO Obj_Id: 85.4.33 Name: Role-Occupant Lower-B: 1 Upper-B: 1024 No-Rec: 0 Syntax: 1 ACL: 0 Ind-Lev: 0 Phon: 0 
Abbrv: SAC Obj_Id: 85.4.30 Name: Suppl.-Applic.-Context Lower-B: 1 Upper-B: 28 No-Rec: 2 Syntax: 2 ACL: 0 Ind-Lev: 0 Phon: 0 
Abbrv: SEA Obj_Id: 85.4.34 Name: See-Also Lower-B: 1 Upper-B: 1024 No-Rec: 0 Syntax: 1 ACL: 0 Ind-Lev: 0 Phon: 0 
Abbrv: SER Obj_Id: 85.4.5 Name: Serial-Number Lower-B: 1 Upper-B: 64 No-Rec: 2 Syntax: 5 ACL: 0 Ind-Lev: 0 Phon: 0 
Abbrv: SG Obj_Id: 85.4.14 Name: Search-Guide Lower-B: 1 Upper-B: 256 No-Rec: 0 Syntax: 1000 ACL: 0 Ind-Lev: 0 Phon: 0 
Abbrv: SN Obj_Id: 85.4.4 Name: Surname Lower-B: 1 Upper-B: 64 No-Rec: 2 Syntax: 4 ACL: 0 Ind-Lev: 0 Phon: 1 
Abbrv: SPN Obj_Id: 85.4.8 Name: State-or-Province-Name Lower-B: 1 Upper-B: 128 No-Rec: 2 Syntax: 4 ACL: 0 Ind-Lev: 0 Phon: 1 
Abbrv: SRT Obj_Id: 43.12.2.1107.1.3.4.4 Name: Structure-Rule-Table Lower-B: 1 Upper-B: 29 No-Rec: 0 Syntax: 5 ACL: 0 Ind-Lev: 0 Phon: 0 
Abbrv: STA Obj_Id: 85.4.9 Name: Street-Address Lower-B: 1 Upper-B: 128 No-Rec: 2 Syntax: 4 ACL: 0 Ind-Lev: 0 Phon: 1 
Abbrv: TIT Obj_Id: 85.4.12 Name: Title Lower-B: 1 Upper-B: 64 No-Rec: 2 Syntax: 4 ACL: 0 Ind-Lev: 0 Phon: 1 
Abbrv: TN Obj_Id: 85.4.20 Name: Telephone-Number Lower-B: 1 Upper-B: 32 No-Rec: 0 Syntax: 12 ACL: 0 Ind-Lev: 0 Phon: 0 
Abbrv: TST Obj_Id: 43.12.2.1107.1.3.4.2 Name: Time-Stamp Lower-B: 11 Upper-B: 18 No-Rec: 1 Syntax: 11 ACL: 0 Ind-Lev: 0 Phon: 0 
Abbrv: TTI Obj_Id: 85.4.22 Name: TTX-Terminal-Identifier Lower-B: 1 Upper-B: 1024 No-Rec: 0 Syntax: 1003 ACL: 0 Ind-Lev: 0 Phon: 0 
Abbrv: TXN Obj_Id: 85.4.21 Name: Telex-Number Lower-B: 3 Upper-B: 26 No-Rec: 0 Syntax: 1002 ACL: 0 Ind-Lev: 0 Phon: 0 
Abbrv: UC Obj_Id: 85.4.36 Name: User-Certificate Lower-B: 1 Upper-B: 3024 No-Rec: 0 Syntax: 1007 ACL: 0 Ind-Lev: 0 Phon: 0 
Abbrv: UP Obj_Id: 85.4.35 Name: User-Password Lower-B: 0 Upper-B: 128 No-Rec: 2 Syntax: 1011 ACL: 2 Ind-Lev: 0 Phon: 0 
Abbrv: X1A Obj_Id: 85.4.24 Name: X121-Address Lower-B: 1 Upper-B: 15 No-Rec: 0 Syntax: 6 ACL: 0 Ind-Lev: 0 Phon: 0 
No-Oct: 25 No-Attr-Abbrv: 338 No-Sup-Class-Abbrv: 50 
Abbrv: ALI Obj-id: 85.6.1 Name: Alias No-Scls: 1 No-Acls: 0 No-Mand: 2 No-Opt: 0 Scls: TOP Acls: Mand: AON OCL Opt: 
Abbrv: APE Obj-id: 85.6.12 Name: Application-Entity No-Scls: 2 No-Acls: 0 No-Mand: 3 No-Opt: 10 Scls: GTP TOP Acls: Mand: CN PSA OCL Opt: DSC L O OU SEA SAC CDC CDR ACL MK 
Abbrv: APP Obj-id: 85.6.11 Name: Application-Process No-Scls: 2 No-Acls: 0 No-Mand: 2 No-Opt: 8 Scls: GTP TOP Acls: Mand: CN OCL Opt: DSC L OU SEA CDC CDR ACL MK 
Abbrv: C Obj-id: 85.6.2 Name: Country No-Scls: 2 No-Acls: 0 No-Mand: 2 No-Opt: 6 Scls: GTP TOP Acls: Mand: C OCL Opt: DSC SG CDC CDR ACL MK 
Abbrv: CA Obj-id: 85.6.16 Name: Certification-Authority No-Scls: 1 No-Acls: 0 No-Mand: 4 No-Opt: 1 Scls: TOP Acls: Mand: CAC CRL ARL OCL Opt: CCP 
Abbrv: DEV Obj-id: 85.6.14 Name: Device No-Scls: 2 No-Acls: 0 No-Mand: 2 No-Opt: 11 Scls: GTP TOP Acls: Mand: CN OCL Opt: DSC L O OU SEA OWN SER CDC CDR ACL MK 
Abbrv: DNA Obj-id: 43.22.2.1.2.2.1 Name: DME-Nmo-Agent No-Scls: 3 No-Acls: 0 No-Mand: 4 No-Opt: 10 Scls: APE GTP TOP Acls: Mand: AA CN PSA OCL Opt: DSC L O OU SEA SAC CDC CDR ACL MK 
Abbrv: DSA Obj-id: 85.6.13 Name: Directory-Service-Agent No-Scls: 3 No-Acls: 0 No-Mand: 3 No-Opt: 14 Scls: APE GTP TOP Acls: Mand: CN PSA OCL Opt: KNI UP PN AM DSC L O OU SEA SAC CDC CDR ACL MK 
Abbrv: GON Obj-id: 85.6.9 Name: Group-of-Names No-Scls: 2 No-Acls: 0 No-Mand: 3 No-Opt: 10 Scls: GTP TOP Acls: Mand: CN MEM OCL Opt: DSC O OU SEA BC OWN CDC CDR ACL MK 
Abbrv: GTP Obj-id: --- Name: GDS-Top No-Scls: 1 No-Acls: 0 No-Mand: 1 No-Opt: 2 Scls: TOP Acls: Mand: OCL Opt: ACL MK 
Abbrv: LOC Obj-id: 85.6.3 Name: Locality No-Scls: 2 No-Acls: 0 No-Mand: 1 No-Opt: 10 Scls: GTP TOP Acls: Mand: OCL Opt: DSC L SPN STA SEA SG CDC CDR ACL MK 
Abbrv: MDL Obj-id: 86.5.1.0 Name: MHS-Distribution-List No-Scls: 2 No-Acls: 0 No-Mand: 4 No-Opt: 11 Scls: GTP TOP Acls: Mand: CN MDS MOA OCL Opt: DSC O OU SEA OWN MDT MDE MDM MPD ACL MK 
Abbrv: MMS Obj-id: 86.5.1.1 Name: MHS-Message-Store No-Scls: 3 No-Acls: 0 No-Mand: 3 No-Opt: 14 Scls: APE GTP TOP Acls: Mand: CN PSA OCL Opt: OWN MSO MSA MSC DSC L O OU SEA SAC CDC CDR ACL MK 
Abbrv: MTA Obj-id: 86.5.1.2 Name: MHS-Mess-Transfer-Agent No-Scls: 3 No-Acls: 0 No-Mand: 3 No-Opt: 12 Scls: APE GTP TOP Acls: Mand: CN PSA OCL Opt: OWN MDL DSC L O OU SEA SAC CDC CDR ACL MK 
Abbrv: MUA Obj-id: 86.5.1.4 Name: MHS-User-Agent No-Scls: 3 No-Acls: 0 No-Mand: 3 No-Opt: 15 Scls: APE GTP TOP Acls: Mand: CN PSA OCL Opt: OWN MDL MDT MDE MOA DSC L O OU SEA SAC CDC CDR ACL MK 
Abbrv: MUS Obj-id: 86.5.1.3 Name: MHS-User No-Scls: 1 No-Acls: 0 No-Mand: 2 No-Opt: 5 Scls: TOP Acls: Mand: MOA OCL Opt: MDL MDT MDE MMS MPD 
Abbrv: ORG Obj-id: 85.6.4 Name: Organization No-Scls: 2 No-Acls: 0 No-Mand: 2 No-Opt: 25 Scls: GTP TOP Acls: Mand: O OCL Opt: DSC L SPN STA PDO PA PC POB FTN IIN TN TTI TXN X1A PDM DI RA SEA UP BC SG CDC CDR ACL MK 
Abbrv: ORP Obj-id: 85.6.7 Name: Organizational-Person No-Scls: 3 No-Acls: 3 No-Mand: 3 No-Opt: 25 Scls: PER GTP TOP Acls: MUS SAU CA Mand: CN SN OCL Opt: L SPN STA PDO PA PC POB FTN IIN TTI TXN X1A PDM DI RA OU TIT DSC TN SEA UP CDC CDR ACL MK 
Abbrv: ORR Obj-id: 85.6.8 Name: Organizational-Role No-Scls: 2 No-Acls: 0 No-Mand: 2 No-Opt: 24 Scls: GTP TOP Acls: Mand: CN OCL Opt: DSC L SPN STA PDO PA PC POB FTN IIN TN TTI TXN X1A PDM DI RA OU SEA RO CDC CDR ACL MK 
Abbrv: OU Obj-id: 85.6.5 Name: Organizational-Unit No-Scls: 2 No-Acls: 0 No-Mand: 2 No-Opt: 25 Scls: GTP TOP Acls: Mand: OU OCL Opt: DSC L SPN STA PDO PA PC POB FTN IIN TN TTI TXN X1A PDM DI RA SEA UP BC SG CDC CDR ACL MK 
Abbrv: PER Obj-id: 85.6.6 Name: Person No-Scls: 2 No-Acls: 0 No-Mand: 3 No-Opt: 8 Scls: GTP TOP Acls: Mand: CN SN OCL Opt: DSC TN SEA UP CDC CDR ACL MK 
Abbrv: REP Obj-id: 85.6.10 Name: Residential-Person No-Scls: 3 No-Acls: 0 No-Mand: 4 No-Opt: 23 Scls: PER GTP TOP Acls: Mand: L CN SN OCL Opt: SPN STA PDO PA PC POB FTN IIN TTI TXN X1A PDM DI RA BC DSC TN SEA UP CDC CDR ACL MK 
Abbrv: SAU Obj-id: 85.6.15 Name: Strong-Auth.-User No-Scls: 1 No-Acls: 0 No-Mand: 2 No-Opt: 0 Scls: TOP Acls: Mand: UC OCL Opt: 
Abbrv: SCH Obj-id: 43.12.2.1107.1.3.6.0 Name: Schema No-Scls: 2 No-Acls: 0 No-Mand: 2 No-Opt: 6 Scls: GTP TOP Acls: Mand: CN OCL Opt: TST SRT OCT AT ACL MK 
Abbrv: TOP Obj-id: 85.6.0 Name: Top No-Scls: 0 No-Acls: 0 No-Mand: 1 No-Opt: 0 Scls: Acls: Mand: OCL Opt: 
No-Srt: 10 No-Obj-Class-Abbrv: 18 
Rule-No: 1 Par-Rule-No: 0 No-Nam-Att: 1 No-Obj-Cls: 1 Nam-Attr: CN Obj_Cls: SCH 
Rule-No: 2 Par-Rule-No: 0 No-Nam-Att: 1 No-Obj-Cls: 1 Nam-Attr: C Obj_Cls: C 
Rule-No: 3 Par-Rule-No: 2 No-Nam-Att: 1 No-Obj-Cls: 1 Nam-Attr: O Obj_Cls: ORG 
Rule-No: 4 Par-Rule-No: 3 No-Nam-Att: 1 No-Obj-Cls: 1 Nam-Attr: OU Obj_Cls: OU 
Rule-No: 5 Par-Rule-No: 4 No-Nam-Att: 1 No-Obj-Cls: 4 Nam-Attr: CN Obj_Cls: ORP ORR APP MDL 
Rule-No: 6 Par-Rule-No: 4 No-Nam-Att: 2 No-Obj-Cls: 1 Nam-Attr: CN OU Obj_Cls: ORP 
Rule-No: 7 Par-Rule-No: 5 No-Nam-Att: 1 No-Obj-Cls: 6 Nam-Attr: CN Obj_Cls: APE DSA MMS MTA MUA DNA 
Rule-No: 8 Par-Rule-No: 2 No-Nam-Att: 1 No-Obj-Cls: 1 Nam-Attr: L Obj_Cls: LOC 
Rule-No: 9 Par-Rule-No: 8 No-Nam-Att: 1 No-Obj-Cls: 1 Nam-Attr: CN Obj_Cls: REP 
Rule-No: 10 Par-Rule-No: 8 No-Nam-Att: 2 No-Obj-Cls: 1 Nam-Attr: CN STA Obj_Cls: REP 
